invoice_number,customer_name,due_date,total,balance,payment_mode,organization
INV-061018,TRI-AIR SYSTEMS,2025-04-13,518.67,0.0,Check,GoFleet Corporation
INV-061017,RG Sutton Inspections,2025-05-13,108.48,0.0,Stripe,GoFleet Corporation
INV-061016,Cleaners on the Move,2025-05-13,126.21,0.0,Stripe,GoFleet Corporation
INV-061015,Omni freightlines inc.,2025-05-12,33.84,0.0,Stripe,GoFleet Corporation
INV-061014,AC Transport,2025-05-12,1506.29,0.0,Bank Transfer,GoFleet Corporation
INV-061013,Roa Transport inc. (USD),2025-05-12,102.79,0.0,Stripe,GoFleet Corporation
INV-061012,Impact Audio Visual,2025-05-12,112.0,0.0,Stripe,GoFleet Corporation
INV-061011,KING AUTOMOTIVE GROUP INC,2025-05-12,23.69,0.0,Stripe,GoFleet Corporation
INV-061010,Jennifer Hubbard LLC,2025-05-12,20.6,0.0,Stripe,GoFleet Corporation
INV-061009,J and J Trucking,2025-05-12,23.69,0.0,Stripe,GoFleet Corporation
INV-061008,Innovative High Performance Coatings,2025-04-12,77.25,0.0,Stripe,GoFleet Corporation
INV-061007,KC Fabrication,2025-04-12,27.7,0.0,Stripe,GoFleet Corporation
INV-061006,One World Furniture Ltd,2025-05-12,27.12,0.0,Stripe,GoFleet Corporation
INV-061005,RFBT Distribution Centre Inc,2025-05-12,158.2,0.0,Bank Transfer,GoFleet Corporation
INV-061004,Big Five Limited Company,2025-05-12,23.69,0.0,Stripe,GoFleet Corporation
INV-061003,Mr. Fat Towing & Transport LTD.,2025-05-12,25.99,0.0,Stripe,GoFleet Corporation
INV-061001,Clear Water,2025-05-12,203.1,0.0,Stripe,GoFleet Corporation
INV-061000,FMD Logistics Inc.,2025-05-12,144.25,0.0,Stripe,GoFleet Corporation
INV-060999,A.J. Stone Company,2025-05-12,322.55,0.0,Stripe,GoFleet Corporation
INV-060995,LaneSafe Traffic Control-,2025-05-12,2641.8,0.0,Stripe,GoFleet Corporation
INV-060986,Myers Well Service,2025-05-11,293.0,0.0,N/A,GoFleet Corporation
INV-060985,JASKIRAT SINGH,2025-04-11,211.88,0.0,Stripe,GoFleet Corporation
INV-060983,Clp Transport & Logistics LLC,2025-05-11,30.9,0.0,Stripe,GoFleet Corporation
INV-060981,K&K Repair Service,2025-05-11,605.64,0.0,Stripe,GoFleet Corporation
INV-060980,K&S Logging Ltd,2025-05-11,213.02,0.0,Stripe,GoFleet Corporation
INV-060979,Ferme Cantin & Laroche inc.,2025-05-11,28.17,0.0,Stripe,GoFleet Corporation
INV-060978,Green Meadows Landscape,2025-05-11,193.87,0.0,Stripe,GoFleet Corporation
INV-060977,Now or Never Trucking LLC,2025-05-11,23.7,0.0,Stripe,GoFleet Corporation
INV-060976,TZR Contracting,2025-05-11,461.6,0.0,Stripe,GoFleet Corporation
INV-060974,CS Trucking LLC,2025-05-11,183.65,0.0,Bank Transfer,GoFleet Corporation
INV-060973,Lord Baltimore Uniform,2025-05-11,504.9,0.0,Stripe,GoFleet Corporation
INV-060972,Francescoslimo & Coach Service,2025-05-11,0.0,0.0,N/A,GoFleet Corporation
INV-060971,Lewis Motor Sales Inc.,2025-05-11,5234.16,0.0,Stripe,GoFleet Corporation
INV-060970,Wagg's Petroleum Equipment Ltd,2025-05-11,1332.87,0.0,Stripe,GoFleet Corporation
INV-060969,Newimage Contracting Ltd,2025-05-11,172.2,0.0,Stripe,GoFleet Corporation
INV-060968,Ottawa Valley Waste Recovery Centre,2025-05-11,106.79,0.0,Bank Transfer,GoFleet Corporation
INV-060967,AISH Transport Inc,2025-05-11,348.51,0.0,Stripe,GoFleet Corporation
INV-060966,Mid Island Cabinets,2025-05-11,107.3,0.0,Stripe,GoFleet Corporation
INV-060964,Promation,2025-05-11,59.91,0.0,Stripe,GoFleet Corporation
INV-060963,Spark Express,2025-04-10,338.1,0.0,Stripe,GoFleet Corporation
INV-060960,LC Trucking Services,2025-05-10,50.0,0.0,N/A,GoFleet Corporation
INV-060957,Lachance Enterprises,2025-05-10,55.39,0.0,Stripe,GoFleet Corporation
INV-060955,J & K Farms Ltd,2025-05-10,53.08,0.0,Stripe,GoFleet Corporation
INV-060954,2232604 Ontario Inc,2025-05-10,53.08,0.0,Stripe,GoFleet Corporation
INV-060953,Provo Transportation,2025-05-10,80.0,0.0,Stripe,GoFleet Corporation
INV-060952,Polk's Meat Products,2025-05-10,103.0,0.0,Stripe,GoFleet Corporation
INV-060950,Consolidated Shotcrete INC,2025-05-10,360.0,0.0,Check,GoFleet Corporation
INV-060949,Map International,2025-05-10,85.88,0.0,Bank Transfer,GoFleet Corporation
INV-060948,Cam MacIntosh Roadside Fuel Services,2025-05-10,298.57,0.0,Stripe,GoFleet Corporation
INV-060947,Quality Transfer,2025-05-10,129.78,0.0,Stripe,GoFleet Corporation
INV-060946,EWASTE+,2025-05-10,362.56,0.0,Stripe,GoFleet Corporation
INV-060945,Toram Mechanical,2025-05-10,201.95,0.0,Stripe,GoFleet Corporation
INV-060944,BentallGreenOak,2025-05-10,421.21,0.0,Stripe,GoFleet Corporation
INV-060943,Macay Enterprises,2025-05-10,171.84,0.0,Stripe,GoFleet Corporation
INV-060941,The Grounds Guys of Oakville,2025-05-10,345.51,0.0,Stripe,GoFleet Corporation
INV-060925,"Energy Transportation, LLC",2025-05-09,5303.0,0.0,Stripe,GoFleet Corporation
INV-060923,Miller Waste Systems,2025-05-09,158.2,0.0,N/A,GoFleet Corporation
INV-060921,OLYMPIC EXPRESS INC,2025-05-09,397.76,0.0,Stripe,GoFleet Corporation
INV-060919,Robertson Landscaping,2025-05-09,118.65,0.0,Stripe,GoFleet Corporation
INV-060918,Memios LLC,2025-05-09,45.32,0.0,Stripe,GoFleet Corporation
INV-060917,Khobran Holdings Ltd,2025-04-09,76.38,0.0,Stripe,GoFleet Corporation
INV-060916,Northern Log Hauling Ltd,2025-04-09,229.15,0.0,Stripe,GoFleet Corporation
INV-060915,Simtech Solutions,2025-05-09,69.24,0.0,Stripe,GoFleet Corporation
INV-060914,Kile Contr Inc,2025-05-09,27.12,0.0,Stripe,GoFleet Corporation
INV-060913,J&K Hydroseeding & Mulching,2025-05-09,27.7,0.0,Stripe,GoFleet Corporation
INV-060912,Ibexcomm Import Export Inc,2025-04-09,25.78,0.0,Stripe,GoFleet Corporation
INV-060911,Mohawk Networks LLC,2025-04-09,123.6,0.0,Stripe,GoFleet Corporation
INV-060910,Koda Resources,2025-05-09,45.0,0.0,Bank Transfer,GoFleet Corporation
INV-060909,EM Dynamics Inc,2025-04-09,57.7,0.0,Stripe,GoFleet Corporation
INV-060908,SCI-US/Miami PCC,2025-05-09,105.0,0.0,Stripe,GoFleet Corporation
INV-060907,Kenwell Trucking,2025-05-09,27.12,0.0,Stripe,GoFleet Corporation
INV-060906,Applied Construction Solutions,2025-05-09,1178.0,0.0,Stripe,GoFleet Corporation
INV-060905,Peninsula Glass Inc,2025-04-09,336.18,0.0,Stripe,GoFleet Corporation
INV-060903,Granite Heavy Equipment Repair,2025-05-09,32.34,0.0,Stripe,GoFleet Corporation
INV-060902,Canadian Craft Tours ltd,2025-05-09,1389.56,0.0,Stripe,GoFleet Corporation
INV-060901,Dogwalks,2025-05-09,148.32,0.0,Stripe,GoFleet Corporation
INV-060900,J. Carpiolin Transport,2025-05-09,92.7,0.0,Stripe,GoFleet Corporation
INV-060897,WH Long Companies,2025-05-09,203.42,0.0,Stripe,GoFleet Corporation
INV-060896,Architectural Millwork Design,2025-05-09,214.7,0.0,Stripe,GoFleet Corporation
INV-060894,"Keyhole Technologies, LLC",2025-05-09,19.57,0.0,Stripe,GoFleet Corporation
INV-060893,"Controlled Waste Systems, Inc. / CWSI",2025-04-09,679.8,0.0,Stripe,GoFleet Corporation
INV-060892,South Plainfield EMS,2025-05-09,192.0,0.0,Check,GoFleet Corporation
INV-060891,Subsurface Construction,2025-05-09,917.37,0.0,Stripe,GoFleet Corporation
INV-060890,Riverside Concrete Forming,2025-05-09,1073.5,0.0,Check,GoFleet Corporation
INV-060889,Borderline Transport,2025-05-09,131.32,0.0,Stripe,GoFleet Corporation
INV-059044_,Upper Canada Forestry,2025-03-31,218.5,0.0,Check,GoFleet Corporation
INV-060874,Pioneer Resources LLC,2025-05-08,43.0,0.0,Stripe,GoFleet Corporation
INV-060873,907 Electric Alaska (USD),2025-05-08,261.77,0.0,Stripe,GoFleet Corporation
INV-060872,MJP logistics LLC,2025-05-08,21.63,0.0,Stripe,GoFleet Corporation
INV-060871,Centra Pipelines,2025-05-08,61.02,0.0,Bank Transfer,GoFleet Corporation
INV-060869,Coast Provision,2025-05-08,71.17,0.0,Stripe,GoFleet Corporation
INV-060868,Terry Mckeeman Trucking,2025-05-08,24.7,0.0,Stripe,GoFleet Corporation
INV-060865,Gercin Enterprises Inc,2025-05-08,72.45,0.0,Bank Transfer,GoFleet Corporation
INV-060863,TOWNSEND DOOR & MILLWORK LTD,2025-05-08,29.92,0.0,Stripe,GoFleet Corporation
INV-060862,The Squires Lawn & Garden,2025-05-08,938.18,0.0,Bank Transfer,GoFleet Corporation
INV-060861,Integrity-Emmons LLC,2025-05-08,415.76,0.0,Stripe,GoFleet Corporation
INV-060858,Brothers H D D Inc.,2025-05-08,1372.04,0.0,Stripe,GoFleet Corporation
INV-060855,Auto Glass Worx,2025-05-08,138.24,0.0,Stripe,GoFleet Corporation
INV-060854,Thirst First Coffee Services,2025-05-08,673.82,0.0,Stripe,GoFleet Corporation
INV-060852,Trylon TSF Inc.,2025-05-08,264.42,0.0,Bank Transfer,GoFleet Corporation
INV-060851,Shortgrass Library Board,2025-05-08,55.72,0.0,Stripe,GoFleet Corporation
INV-060847,"Go Happy Transportation, Inc",2025-05-07,465.0,0.0,Stripe,GoFleet Corporation
INV-060846,MAC Towing & Hauling LLC,2025-05-07,24.0,0.0,Stripe,GoFleet Corporation
INV-060844,Global Wildfire,2025-05-07,69.0,0.0,Stripe,GoFleet Corporation
INV-060843,Konveni Holding Limited,2025-05-07,27.7,0.0,Stripe,GoFleet Corporation
INV-060842,Polyethics Industries,2025-05-07,22.6,0.0,Stripe,GoFleet Corporation
INV-060841,Odd Job Rod,2025-04-07,34.62,0.0,Stripe,GoFleet Corporation
INV-060839,Dawood Khan,2025-05-07,51.56,0.0,Stripe,GoFleet Corporation
INV-060838,Costy's Energy Service,2025-05-07,790.0,0.0,Stripe,GoFleet Corporation
INV-060837,The B.O.R. Aggregate Company INC.,2025-05-07,53.08,0.0,Stripe,GoFleet Corporation
INV-060836,Trendline Logistics INC,2025-05-07,34.65,0.0,Stripe,GoFleet Corporation
INV-060835,Mission Building Supplies,2025-05-07,420.0,0.0,Check,GoFleet Corporation
INV-060834,First Choice Transporters,2025-05-07,25.75,0.0,Stripe,GoFleet Corporation
INV-060833,Niagara Fitness,2025-05-07,189.84,0.0,Bank Transfer,GoFleet Corporation
INV-060832,The Grounds Guys of Newmarket,2025-05-07,57.7,0.0,Stripe,GoFleet Corporation
INV-060830,Rice Transport Inc,2025-05-07,55.62,0.0,Stripe,GoFleet Corporation
INV-060829,Merit Medical,2025-05-07,172.52,0.0,Stripe,GoFleet Corporation
INV-060827,Province Electric Supply,2025-05-07,500.9,0.0,Stripe,GoFleet Corporation
INV-060821,District of Summerland,2025-05-06,1597.92,0.0,Bank Transfer,GoFleet Corporation
INV-060820,Eco Sense Holdings Limited,2025-05-06,33.6,0.0,Stripe,GoFleet Corporation
INV-060819,Monica Baldwin (USD),2025-05-06,28.79,0.0,Stripe,GoFleet Corporation
INV-060818,Palladino Auto Group,2025-05-06,30.51,0.0,Stripe,GoFleet Corporation
INV-060817,Air Measurement LLC,2025-04-06,23.69,0.0,Stripe,GoFleet Corporation
INV-060816,Stahlke Services llc,2025-04-06,12.5,0.0,Stripe,GoFleet Corporation
INV-060815,Nirvana logistics,2025-05-06,27.7,0.0,Stripe,GoFleet Corporation
INV-060814,Tin Shack Ltd,2025-05-06,25.99,0.0,Stripe,GoFleet Corporation
INV-060813,SAM Construction Group LLC,2025-05-06,1236.25,0.0,Bank Transfer,GoFleet Corporation
INV-060811,Legendary Motorcar Company,2025-05-06,53.08,0.0,Stripe,GoFleet Corporation
INV-060810,Trans-Cold,2025-05-06,1056.98,0.0,Stripe,GoFleet Corporation
INV-060809,Mirmil Products Millwork,2025-05-06,184.1,0.0,Stripe,GoFleet Corporation
INV-060807,Rayan Investments Ltd,2025-05-06,2488.6,0.0,Stripe,GoFleet Corporation
INV-060806,Danico Landscaping,2025-05-06,556.23,0.0,Stripe,GoFleet Corporation
INV-060805,GNB Global Inc.,2025-05-06,1144.0,0.0,Stripe,GoFleet Corporation
INV-060804,ABSOLUTE INTERIOR,2025-05-06,1499.05,0.0,Stripe,GoFleet Corporation
INV-060803,Taylor Moving,2025-05-06,518.67,0.0,Check,GoFleet Corporation
INV-060802,Sources Community Resources Centers,2025-05-06,991.84,0.0,Bank Transfer,GoFleet Corporation
INV-060801,Gurdev Logistics Inc,2025-05-05,33.9,0.0,Stripe,GoFleet Corporation
INV-060800,"Pentaurus, LLC (USD)",2025-05-05,370.48,0.0,Stripe,GoFleet Corporation
INV-060798,Silver Star Movers Inc,2025-05-05,210.0,0.0,Stripe,GoFleet Corporation
INV-060797,Viveck Aryan Transport Inc,2025-04-05,30.51,0.0,Stripe,GoFleet Corporation
INV-060796,Brad Aitken dba Brad Aitken & Sons Trucking,2025-04-05,47.38,0.0,Stripe,GoFleet Corporation
INV-060795,McElhaney Trucking,2025-05-05,142.14,0.0,Stripe,GoFleet Corporation
INV-060794,Twin city used cars,2025-05-05,26.78,0.0,Stripe,GoFleet Corporation
INV-060793,Reuther Farms,2025-05-05,26.55,0.0,Stripe,GoFleet Corporation
INV-060792,Simon Van Spronsen Greenhouses Ltd,2025-05-05,27.7,0.0,Stripe,GoFleet Corporation
INV-060790,"Public Utilities Maintenance, Inc.",2025-05-05,648.05,0.0,Stripe,GoFleet Corporation
INV-060789,CMI Heavy Industries,2025-04-05,31.15,0.0,Stripe,GoFleet Corporation
INV-060788,Capital City Renewables,2025-05-05,80.0,0.0,Stripe,GoFleet Corporation
INV-060787,Imperial Fence,2025-05-05,650.88,0.0,N/A,GoFleet Corporation
INV-060786,Cugini Landscaping,2025-05-05,46.05,0.0,Stripe,GoFleet Corporation
INV-060784,Tolko Industries - Cariboo Woodlands (CRW),2025-05-05,2582.89,0.0,Bank Transfer,GoFleet Corporation
INV-060782,Maid Simply,2025-05-05,159.25,0.0,Stripe,GoFleet Corporation
INV-060781,Just Junk Franchising Corp,2025-05-05,3000.4,0.0,Stripe,GoFleet Corporation
INV-060778,Pristine Pools,2025-05-04,259.9,0.0,N/A,GoFleet Corporation
INV-060777,KMG Services Inc.,2025-05-04,1130.0,0.0,Bank Transfer,GoFleet Corporation
INV-060773,TRI-AIR SYSTEMS,2025-05-04,213.57,0.0,Check,GoFleet Corporation
INV-060769,PHS Transport,2025-04-04,543.9,0.0,Stripe,GoFleet Corporation
INV-060768,Miller Waste Systems,2025-05-04,209.05,0.0,N/A,GoFleet Corporation
INV-060767,2342652 Ontario Inc,2025-05-04,358.32,0.0,Stripe,GoFleet Corporation
INV-060766,Diversified Ventures,2025-05-04,57.63,0.0,Stripe,GoFleet Corporation
INV-060765,1436561 Ontario Inc,2025-05-04,105.93,0.0,Stripe,GoFleet Corporation
INV-060764,"DDM Materials, Inc.",2025-05-04,2312.25,0.0,Stripe,GoFleet Corporation
INV-060763,Movers4you Inc.,2025-05-04,43.28,0.0,Stripe,GoFleet Corporation
INV-060762,Glenway Distribution,2025-05-04,629.86,0.0,Check,GoFleet Corporation
INV-060761,"Energy Transportation, LLC",2025-05-04,8915.42,0.0,Stripe,GoFleet Corporation
INV-060760,Beimel Transportation Services,2025-05-04,1891.9,0.0,Stripe,GoFleet Corporation
INV-060759,Myers Well Service,2025-05-04,5963.6,0.0,Stripe,GoFleet Corporation
INV-060758,AL Prime Energy,2025-05-04,768.38,0.0,Stripe,GoFleet Corporation
INV-060756,"Scapes, inc",2025-04-04,308.23,0.0,Stripe,GoFleet Corporation
INV-060755,Green Ford Lincoln,2025-05-04,119.5,0.0,Check,GoFleet Corporation
INV-060754,Whiskey Run,2025-05-04,257.29,0.0,Stripe,GoFleet Corporation
INV-060753,Renaissance Trucking,2025-05-04,74.16,0.0,Stripe,GoFleet Corporation
INV-060749,T. Simpson Roofing,2025-05-04,461.03,0.0,Stripe,GoFleet Corporation
INV-060748,Fillware Technologies Inc.,2025-05-04,461.03,0.0,Stripe,GoFleet Corporation
INV-060747,Ontario Aluminum & Glass,2025-05-04,77.9,0.0,Stripe,GoFleet Corporation
INV-060745,Build with Care,2025-05-04,662.22,0.0,Stripe,GoFleet Corporation
INV-060744,Maple Lane Farm Service,2025-04-04,342.39,0.0,Bank Transfer,GoFleet Corporation
INV-060740,Costy's Energy Service,2025-05-03,949.0,0.0,Stripe,GoFleet Corporation
INV-060734,Maple Lane Farm Service,2025-05-03,186.45,0.0,N/A,GoFleet Corporation
INV-060733,Starwood Landscape,2025-05-03,312.0,0.0,Check,GoFleet Corporation
INV-060732,Spray Lake Sawmills - Top Spray,2025-05-03,538.65,0.0,Bank Transfer,GoFleet Corporation
INV-060728,V Trans Logistics Services LLC,2025-05-03,175.0,0.0,Stripe,GoFleet Corporation
INV-060727,MWI Metal Roofing,2025-05-03,148.12,0.0,Stripe,GoFleet Corporation
INV-060724,Arbro Concrete Forming,2025-05-03,27.12,0.0,Stripe,GoFleet Corporation
INV-060723,Alpha Company Logistics LLC,2025-04-03,35.43,0.0,Stripe,GoFleet Corporation
INV-060722,Multifood Super Market,2025-05-03,26.54,0.0,Stripe,GoFleet Corporation
INV-060721,Lian sheng Wholesale,2025-05-03,69.0,0.0,Stripe,GoFleet Corporation
INV-060719,0969055 B.C. LTD,2025-05-03,25.78,0.0,Stripe,GoFleet Corporation
INV-060718,Stidham's Rentals Inc,2025-05-03,309.0,0.0,Stripe,GoFleet Corporation
INV-060717,Jaddi Sardar Trucklines,2025-05-03,50.82,0.0,Stripe,GoFleet Corporation
INV-060716,James Fischer,2025-04-03,34.62,0.0,Stripe,GoFleet Corporation
INV-060714,Lamontagne Geophysics Limited,2025-05-03,93.93,0.0,Bank Transfer,GoFleet Corporation
INV-060713,"Denton County Electric Cooperative, Inc., d/b/a CoServ Electric",2025-05-03,5077.1,0.0,Bank Transfer,GoFleet Corporation
INV-060712,Conservation Halton,2025-05-03,716.71,0.0,Bank Transfer,GoFleet Corporation
INV-060711,"CoServ Gas, Ltd., d/b/a CoServ Gas",2025-05-03,2740.53,0.0,Bank Transfer,GoFleet Corporation
INV-060709,Scioto Valley,2025-05-03,192.0,0.0,Stripe,GoFleet Corporation
INV-060708,Primus Natural Stone,2025-05-03,173.04,0.0,Stripe,GoFleet Corporation
INV-060707,Core Tech,2025-05-03,657.14,0.0,Stripe,GoFleet Corporation
INV-060701,Pennine Security Solutions,2025-05-03,151.98,0.0,Stripe,GoFleet Corporation
INV-060695,McCrea's ClimateCare,2025-05-02,226.0,0.0,Stripe,GoFleet Corporation
INV-060692,Solution Tel,2025-05-02,480.38,0.0,Stripe,GoFleet Corporation
INV-060690,KCMO Fleet Services,2025-05-02,70.0,0.0,Stripe,GoFleet Corporation
INV-060687,Starwood Landscape,2025-05-02,316.0,0.0,Check,GoFleet Corporation
INV-060684,Best Line Transportation,2025-05-02,1112.0,0.0,Stripe,GoFleet Corporation
INV-060683,CR&R Waste,2025-05-02,0.0,0.0,N/A,GoFleet Corporation
INV-060682,CR&R Waste,2025-05-02,0.0,0.0,N/A,GoFleet Corporation
INV-060680,CR&R Waste,2025-05-02,40.0,0.0,N/A,GoFleet Corporation
INV-060676,Silver Star Movers Inc,2025-05-02,365.0,0.0,N/A,GoFleet Corporation
INV-060674,Sigfusson Northern,2025-05-02,3360.0,0.0,Bank Transfer,GoFleet Corporation
INV-060670,"JENOPTIK Smart Mobility Solutions, LLC",2025-05-02,622.08,0.0,N/A,GoFleet Corporation
INV-060667,Cascades Canada ULC,2025-05-02,516.53,0.0,N/A,GoFleet Corporation
INV-060665,Ultimate Properties and Logistics (USD),2025-05-02,12.84,0.0,Stripe,GoFleet Corporation
INV-060664,Morrisons Custom Feeds (USD),2025-05-02,169.95,0.0,Stripe,GoFleet Corporation
INV-060663,Dobbelsteyn Signs Ltd,2025-05-02,27.6,0.0,Stripe,GoFleet Corporation
INV-060662,8857121 Canada inc,2025-04-02,263.13,0.0,Stripe,GoFleet Corporation
INV-060661,F&J Trucking,2025-04-02,35.0,0.0,Stripe,GoFleet Corporation
INV-060660,4318617 Canada Inc,2025-05-02,24.15,0.0,Stripe,GoFleet Corporation
INV-060659,Sam Signs Inc,2025-05-02,51.98,0.0,Stripe,GoFleet Corporation
INV-060658,Kevron Recycling Incorporated,2025-05-02,27.7,0.0,Stripe,GoFleet Corporation
INV-060657,LY Food Inc,2025-05-02,24.86,0.0,Stripe,GoFleet Corporation
INV-060656,HAZOOR SINGH TRANSPORTATION INC. O/A 2306511 ONTARIO INC.,2025-05-02,438.52,0.0,Stripe,GoFleet Corporation
INV-060655,Hung Shing Meat Trading Ltd,2025-05-02,24.86,0.0,Bank Transfer,GoFleet Corporation
INV-060654,Rocket Waste,2025-05-02,276.5,0.0,Stripe,GoFleet Corporation
INV-060652,"Partners, Corp.",2025-05-02,121.56,0.0,Check,GoFleet Corporation
INV-060651,Fasttrac Freight Services,2025-05-02,197.35,0.0,Stripe,GoFleet Corporation
INV-060650,"Cipriano Enterprises, Inc. dba RFC Excavating & Landscape Construction",2025-05-02,53.56,0.0,Stripe,GoFleet Corporation
INV-060649,VED Trucking,2025-05-02,29.82,0.0,Stripe,GoFleet Corporation
INV-060648,Premium Property,2025-04-02,59.74,0.0,Stripe,GoFleet Corporation
INV-060647,Blaine Brothers,2025-05-02,2450.37,0.0,Stripe,GoFleet Corporation
INV-060645,Papenfuss Trucking,2025-05-02,308.23,0.0,Stripe,GoFleet Corporation
INV-060643,Lisbon Paving,2025-05-02,1864.28,0.0,Stripe,GoFleet Corporation
INV-060642,BentallGreenOak (Canada),2025-05-02,252.73,0.0,Stripe,GoFleet Corporation
INV-060641,Providence Corrosion Ltd.,2025-05-02,57.89,0.0,Stripe,GoFleet Corporation
INV-060640,Pristine Pools,2025-04-02,316.4,0.0,N/A,GoFleet Corporation
INV-060638,Husky Food Importers & Distributors,2025-05-02,155.94,0.0,Check,GoFleet Corporation
INV-060635,Puro Clean Property Restoration,2025-05-02,441.41,0.0,Stripe,GoFleet Corporation
INV-060634,Pro North Roofing,2025-05-02,176.56,0.0,Stripe,GoFleet Corporation
INV-060631,Liberty Trailer Company Inc. (USD),2025-05-01,86.37,0.0,Stripe,GoFleet Corporation
INV-060630,Lachance Northlands,2025-05-01,27.12,0.0,Stripe,GoFleet Corporation
INV-060629,Big Rich Hauling,2025-05-01,43.77,0.0,Stripe,GoFleet Corporation
INV-060628,Pacific RV Ventures Inc.,2025-05-01,34.65,0.0,Stripe,GoFleet Corporation
INV-060627,Town Taxi Inc,2025-05-01,84.75,0.0,Stripe,GoFleet Corporation
INV-060626,Bermuda Skyport Corporation Ltd.,2025-05-01,201.0,0.0,Stripe,GoFleet Corporation
INV-060625,Bracts & Pistils,2025-05-01,207.72,0.0,Stripe,GoFleet Corporation
INV-060624,Beneco Packaging,2025-05-01,109.98,0.0,Stripe,GoFleet Corporation
INV-060622,Bank-Strox Renovation INC,2025-05-01,119.9,0.0,Stripe,GoFleet Corporation
INV-060621,J. O. A Transport,2025-05-01,119.92,0.0,Stripe,GoFleet Corporation
INV-060620,RRR Tire,2025-05-01,800.31,0.0,Stripe,GoFleet Corporation
INV-060619,Hugills Roll-Off Service Inc,2025-05-01,161.45,0.0,Stripe,GoFleet Corporation
INV-060618,St. Maarten Shipping & Stevedoring,2025-05-01,748.5,0.0,Stripe,GoFleet Corporation
INV-060617,Methuen Auto care,2025-05-01,292.57,0.0,Stripe,GoFleet Corporation
INV-060614,Rethink Resource,2025-05-01,566.78,0.0,Stripe,GoFleet Corporation
INV-060613,Toledo Spring Service,2025-05-01,111.24,0.0,Stripe,GoFleet Corporation
INV-060612,Solo Foods Inc.,2025-05-01,494.76,0.0,Stripe,GoFleet Corporation
INV-060611,B xpress INC,2025-05-01,301.79,0.0,Stripe,GoFleet Corporation
INV-060610,Cariati Developers,2025-05-01,278.1,0.0,Stripe,GoFleet Corporation
INV-060609,RES Water Transfer,2025-05-01,1428.42,0.0,Check,GoFleet Corporation
INV-060608,Fruit Fresh Up,2025-05-01,129.84,0.0,Stripe,GoFleet Corporation
INV-060607,"The Barricade Company, LLC",2025-05-01,2268.06,0.0,Stripe,GoFleet Corporation
INV-060606,Orono Police Department,2025-05-01,164.39,0.0,Stripe,GoFleet Corporation
