invoice_number,customer_name,due_date,total,balance,payment_mode,organization
INV-009845,HMR Transportation (T-Mobile Client),2024-11-25,42.0,0.0,N/A,Zenduit Corporation
INV-009844,EAGLEi GPS,2024-11-25,1291.82,0.0,N/A,Zenduit Corporation
INV-009843,EMS Technology Solutions LLC/ Operative IQ,2024-11-25,465.0,0.0,N/A,Zenduit Corporation
INV-009842,"Paper Cuts, Inc. (T-Mobile Customer)",2024-11-24,131.89,0.0,N/A,Zenduit Corporation
INV-009841,Hagerstown Fire Department,2024-11-24,654.57,0.0,N/A,Zenduit Corporation
INV-009840,Administration of Fleets SA de CV,2024-11-24,480.0,0.0,N/A,Zenduit Corporation
INV-009839,"Georgia Pack & Load Moving and Storage, Inc.",2024-10-24,495.0,0.0,N/A,Zenduit Corporation
INV-009838,Grupo Invictus,2024-11-23,325.0,0.0,N/A,Zenduit Corporation
INV-009837,Coopers Petroleum (T-Mobile Customer),2024-11-23,219.66,0.0,N/A,Zenduit Corporation
INV-009834,Solugaz Inc (Fiix Client),2024-11-23,238.74,0.0,N/A,Zenduit Corporation
INV-009833,Breakthru Beverage Group Family,2024-11-22,10.0,0.0,N/A,Zenduit Corporation
INV-009832,"CAL-STATE AUTO PARTS, INC. (T-Mobile Customer)",2024-11-22,1540.0,0.0,N/A,Zenduit Corporation
INV-009831,H.T. Hackney,2024-11-22,578.55,0.0,N/A,Zenduit Corporation
INV-009830,Premier Truck Group,2024-11-22,1993.32,0.0,N/A,Zenduit Corporation
INV-009829,DeNYSE Signage & Arcitectural Elements,2024-11-22,120.0,0.0,N/A,Zenduit Corporation
INV-009828,"Georgia Pack & Load Moving and Storage, Inc.",2024-10-22,1245.0,0.0,N/A,Zenduit Corporation
INV-009826,DE VRIES TRANSPORT LLC (T-Mobile Customer),2024-11-21,36.0,0.0,N/A,Zenduit Corporation
INV-009825,Pontrelli & Laricchia (T-Mobile Customer),2024-11-21,60.0,0.0,N/A,Zenduit Corporation
INV-009824,Le Groupe ESSA Inc. (Fiix Client),2024-11-21,265.77,0.0,N/A,Zenduit Corporation
INV-009823,Global Plumbing & Fire Supply (T-Mobile Customer),2024-11-21,160.0,0.0,N/A,Zenduit Corporation
INV-009822,DBC Group,2024-11-21,174.02,0.0,N/A,Zenduit Corporation
INV-009821,"Welch Excavation & Utility Company, Inc.",2024-11-21,585.0,0.0,N/A,Zenduit Corporation
INV-009820,The Three C's Properties Inc,2024-11-21,567.5,0.0,N/A,Zenduit Corporation
INV-009819,Trulite Glass and Aluminum Solutions,2024-11-21,6957.0,0.0,N/A,Zenduit Corporation
INV-009818,Sectran Security,2024-11-20,0.0,0.0,N/A,Zenduit Corporation
INV-009817,Biomedical Waste Disposal (T-Mobile Client),2024-11-20,132.0,0.0,N/A,Zenduit Corporation
INV-009816,"Premier Transportation & Warehousing, Inc",2024-11-20,294.0,0.0,N/A,Zenduit Corporation
INV-009815,Locke Supply (T-Mobile Customer),2024-11-20,1137.5,0.0,N/A,Zenduit Corporation
INV-009814,Hight Logistics (Old T-Mobile Client - Now Verizon ),2024-11-20,72.0,0.0,N/A,Zenduit Corporation
INV-009813,Dynasty Communications,2024-11-20,90.0,0.0,N/A,Zenduit Corporation
INV-009812,McClay's Transportation Ltd.,2024-11-19,612.57,0.0,N/A,Zenduit Corporation
INV-009811,Fleet Shield,2024-11-19,195.0,0.0,N/A,Zenduit Corporation
INV-009809,Henry & Henry Inc.,2024-11-19,373.0,0.0,N/A,Zenduit Corporation
INV-009808,GotPrint,2024-11-19,108.0,0.0,N/A,Zenduit Corporation
INV-009807,Incotec,2024-11-18,116.0,0.0,N/A,Zenduit Corporation
INV-009806,Velocity Rail Solution,2024-11-18,7873.0,0.0,N/A,Zenduit Corporation
INV-009805,Four Seasons Landscape and Property Services,2024-11-17,2300.0,0.0,N/A,Zenduit Corporation
INV-009803,ENS Transport (T-Mobile Client),2024-11-17,375.0,0.0,N/A,Zenduit Corporation
INV-009802,Meridith Baer Home (T-Mobile Client),2024-11-17,255.0,0.0,N/A,Zenduit Corporation
INV-009801,Dynasty Communications,2024-11-17,72.0,0.0,N/A,Zenduit Corporation
INV-009798,NY TRANSPORT INC (T-Mobile Client),2024-11-15,30.0,0.0,N/A,Zenduit Corporation
INV-009797,"Midwest Environmental Services, Inc.",2024-11-15,223.0,0.0,N/A,Zenduit Corporation
INV-009796,"Cee Kay Supply, Inc.",2024-11-15,270.0,0.0,N/A,Zenduit Corporation
INV-009795,Advantage Asset Tracking Inc.,2024-11-15,374.26,0.0,N/A,Zenduit Corporation
INV-009794,"Participation House, Markham",2024-11-15,175.15,0.0,N/A,Zenduit Corporation
INV-009793,Bital Services Inc,2024-11-14,1520.0,0.0,N/A,Zenduit Corporation
INV-009792,Bital Services Inc,2024-11-14,378.5,0.0,N/A,Zenduit Corporation
INV-009791,Miami LNG - FIXX/ Samsara,2024-11-14,30.0,0.0,N/A,Zenduit Corporation
INV-009790,Dynasty Communications,2024-11-14,106.0,0.0,N/A,Zenduit Corporation
INV-009788,"Kenworth Northeast Group, Inc.",2024-11-14,1220.0,0.0,N/A,Zenduit Corporation
INV-009787,Assetflo (Unique Partnership Agreement),2024-11-13,191.5,0.0,N/A,Zenduit Corporation
INV-009786,A#1Air,2024-11-13,3610.5,0.0,N/A,Zenduit Corporation
INV-009785,Super Win Enterprises,2024-11-13,90.0,0.0,N/A,Zenduit Corporation
INV-009784,Smart MUBE,2024-10-13,255.0,0.0,N/A,Zenduit Corporation
INV-009783,Port Connect Intermodel,2024-11-12,60.0,0.0,N/A,Zenduit Corporation
INV-009782,"Pro-Vac, LLC (Fiix Customer)",2024-11-12,1599.0,0.0,N/A,Zenduit Corporation
INV-009781,Dynasty provisions,2024-11-11,60.0,0.0,N/A,Zenduit Corporation
INV-009780,HBC Distributors (dba IPN Express) T-Mobile Customer,2024-11-11,392.0,0.0,N/A,Zenduit Corporation
INV-009779,Dynasty Communications,2024-11-11,252.0,0.0,N/A,Zenduit Corporation
INV-009778,City of Vernon,2024-11-11,204.33,0.0,N/A,Zenduit Corporation
INV-009777,Marcial Ventas Rastreo Enlinea,2024-11-10,235.0,0.0,N/A,Zenduit Corporation
INV-009776,Traxxis GPS Solutions,2024-11-09,210.0,0.0,N/A,Zenduit Corporation
INV-009775,Traxxis GPS Solutions,2024-11-09,210.0,0.0,N/A,Zenduit Corporation
INV-009774,Platinum Energy Services,2024-11-09,1622.5,0.0,N/A,Zenduit Corporation
INV-009773,The Three C's Properties Inc,2024-11-09,682.25,0.0,N/A,Zenduit Corporation
INV-009770,SoCal Rentals (T-Mobile Client),2024-11-09,24.0,0.0,N/A,Zenduit Corporation
INV-009769,Santosa Delivery (T-Mobile Client),2024-11-09,108.0,0.0,N/A,Zenduit Corporation
INV-009768,Merchants Fleet - Christensen Farms,2024-10-10,132.0,0.0,N/A,Zenduit Corporation
INV-009767,"A & V Reality Transportation , LLC",2024-11-09,486.0,0.0,N/A,Zenduit Corporation
INV-009766,Northern Business Intelligence,2024-11-09,89.7,0.0,N/A,Zenduit Corporation
INV-009765,"DICAN, Inc.",2024-11-24,2064.61,0.0,N/A,Zenduit Corporation
INV-009764,VLC,2024-11-08,375.0,0.0,N/A,Zenduit Corporation
INV-009763,"TrackCam, LLC",2024-11-08,1890.0,0.0,N/A,Zenduit Corporation
INV-009762,VLC,2024-11-08,2006.7,0.0,N/A,Zenduit Corporation
INV-009761,Traxxis GPS Solutions,2024-11-08,35.0,0.0,N/A,Zenduit Corporation
INV-009760,"California Waste Services, LLC(OLD)",2024-11-08,99.4,0.0,N/A,Zenduit Corporation
INV-009758,VLC,2024-11-08,88.0,0.0,N/A,Zenduit Corporation
INV-009757,VLC,2024-11-08,115.0,0.0,N/A,Zenduit Corporation
INV-009756,VLC,2024-11-08,162.0,0.0,N/A,Zenduit Corporation
INV-009755,VLC,2024-11-08,578.25,0.0,N/A,Zenduit Corporation
INV-009754,VLC,2024-11-08,1013.75,0.0,N/A,Zenduit Corporation
INV-009753,BlueArrow Telematics Inc,2024-11-08,55.0,0.0,N/A,Zenduit Corporation
INV-009752,EcoTrack Fleet Management,2024-11-08,250.0,0.0,N/A,Zenduit Corporation
INV-009751,Line Drive Trucking (T-Mobile Customer),2024-11-08,1434.0,0.0,N/A,Zenduit Corporation
INV-009750,Platinum Energy Services,2024-11-08,402.5,0.0,N/A,Zenduit Corporation
INV-009748,GPS to GO Ltd.,2024-11-08,76.03,0.0,N/A,Zenduit Corporation
INV-009747,ASAP Trucking Company LLC,2024-11-08,392.0,0.0,N/A,Zenduit Corporation
INV-009746,Smart MUBE,2024-11-07,465.0,0.0,N/A,Zenduit Corporation
INV-009745,"California Waste Services, LLC(OLD)",2024-11-07,150.0,0.0,N/A,Zenduit Corporation
INV-009744,"TrackCam, LLC",2024-11-07,490.0,0.0,N/A,Zenduit Corporation
INV-009743,Administration of Fleets SA de CV,2024-11-07,110.0,0.0,N/A,Zenduit Corporation
INV-009742,"TrackCam, LLC",2025-01-11,33130.0,0.0,N/A,Zenduit Corporation
INV-009741,"TrackCam, LLC",2024-12-27,69390.0,0.0,N/A,Zenduit Corporation
INV-009740,Furst McNess Company,2024-11-07,75.0,0.0,N/A,Zenduit Corporation
INV-009739,Apex Wireless,2024-11-07,525.0,0.0,N/A,Zenduit Corporation
INV-009738,QUALTRACKS,2024-11-07,21.5,0.0,N/A,Zenduit Corporation
INV-009737,QES Pressure Control,2024-11-07,1590.0,0.0,N/A,Zenduit Corporation
INV-009736,Grupo Invictus,2024-11-06,23.21,0.0,N/A,Zenduit Corporation
INV-009735,Quixote Studios LLC,2024-10-07,4340.0,0.0,N/A,Zenduit Corporation
INV-009734,Genesis Dispatch,2024-11-06,404.55,0.0,N/A,Zenduit Corporation
INV-009733,RMA Testing Company Zenduit,2024-11-06,979.34,0.0,N/A,Zenduit Corporation
INV-009732,Badger Fleet Solutions,2024-11-06,300.0,0.0,N/A,Zenduit Corporation
INV-009731,Hawkeye Electronic Security,2024-11-06,475.0,0.0,N/A,Zenduit Corporation
INV-009730,"Georgia Pack & Load Moving and Storage, Inc.",2024-10-06,168.0,0.0,N/A,Zenduit Corporation
INV-009729,Cal Freight,2024-11-05,30.0,0.0,N/A,Zenduit Corporation
INV-009728,Dynasty Communications,2024-11-05,18.0,0.0,N/A,Zenduit Corporation
INV-009727,"DICAN, Inc.",2024-11-20,156.3,0.0,N/A,Zenduit Corporation
INV-009726,Bital Services Inc,2024-11-04,163.75,0.0,N/A,Zenduit Corporation
INV-009725,Lee Fish USA (T-Mobile Client),2024-11-04,83.93,0.0,N/A,Zenduit Corporation
INV-009724,Arjan Trans Inc (T-Mobile Client),2024-11-04,118.0,0.0,N/A,Zenduit Corporation
INV-009723,GLEZ Trucking (T-Mobile Customer),2024-11-04,80.0,0.0,N/A,Zenduit Corporation
INV-009722,Dynasty Communications,2024-11-04,78.0,0.0,N/A,Zenduit Corporation
INV-009721,Dynasty Communications,2024-11-04,180.5,0.0,N/A,Zenduit Corporation
INV-009720,GISCAD Limited,2024-11-04,2798.0,0.0,N/A,Zenduit Corporation
INV-009719,LMD Integrated Logistics (USD),2024-11-03,549.15,0.0,N/A,Zenduit Corporation
INV-009718,The Standard Design Group (T-Mobile Client),2024-11-03,96.0,0.0,N/A,Zenduit Corporation
INV-009717,Outdoor Inc (T-Mobile Client),2024-11-03,190.0,0.0,N/A,Zenduit Corporation
INV-009716,"Advantage Fleet, LLC.",2024-11-03,90.0,0.0,N/A,Zenduit Corporation
INV-009715,SAC Wireless,2024-11-03,840.0,0.0,N/A,Zenduit Corporation
INV-009714,California Coach Orange Inc.,2024-11-02,0.0,0.0,N/A,Zenduit Corporation
INV-009713,JLRG Consulting (Tel-Sol),2024-11-02,11.23,0.0,N/A,Zenduit Corporation
INV-009710,ENS Transport (T-Mobile Client),2024-11-02,72.0,0.0,N/A,Zenduit Corporation
INV-009709,GA Department of Driver Services,2024-11-02,3378.0,0.0,N/A,Zenduit Corporation
INV-009708,Highland Wireless Services,2024-10-31,145.0,0.0,N/A,Zenduit Corporation
INV-009707,"Geotab, Inc USD",2024-10-31,1356.0,0.0,N/A,Zenduit Corporation
INV-009706,"H and H Drug Stores, Inc. (T-Mobile Client)",2024-10-31,204.0,0.0,N/A,Zenduit Corporation
INV-009705,Secure Transportation,2024-10-31,240.0,0.0,N/A,Zenduit Corporation
INV-009704,"California Waste Services, LLC(OLD)",2024-10-31,1595.0,0.0,N/A,Zenduit Corporation
INV-009703,Pun Enterprises Incorporated,2024-10-31,36.0,0.0,N/A,Zenduit Corporation
INV-009702,College Hunks Hauling Junk and Moving of Grand Rapids,2024-10-31,260.0,0.0,N/A,Zenduit Corporation
INV-009701,Time and Alarm Systems,2024-10-31,805.0,0.0,N/A,Zenduit Corporation
INV-009700,Finger Lakes TC,2024-10-31,125.0,0.0,N/A,Zenduit Corporation
INV-009699,Carbentec (Formerly Titan Innovations),2024-10-31,606.0,0.0,N/A,Zenduit Corporation
INV-009698,Aalto Technologies,2024-10-31,142.3,0.0,N/A,Zenduit Corporation
INV-009697,KELLY TOURS,2024-10-31,420.0,0.0,N/A,Zenduit Corporation
INV-009696,Incident Clear - Florida,2024-10-30,1840.0,0.0,N/A,Zenduit Corporation
INV-009695,GISCAD Jamaica Limited,2024-10-30,384.8,0.0,N/A,Zenduit Corporation
INV-009694,Dynasty Communications,2024-10-30,36.0,0.0,N/A,Zenduit Corporation
INV-009693,Dynasty Communications,2024-10-30,738.0,0.0,N/A,Zenduit Corporation
INV-009692,WEX INC,2024-10-30,1324.0,0.0,N/A,Zenduit Corporation
INV-009691,Smart Witness LLC,2024-10-30,8220.0,0.0,N/A,Zenduit Corporation
INV-009690,"Pat's Offroad, Inc.",2024-10-30,100.0,0.0,N/A,Zenduit Corporation
INV-009689,Metrica Movil,2024-10-30,960.08,0.0,N/A,Zenduit Corporation
INV-009688,VLC,2024-10-30,3241.75,0.0,N/A,Zenduit Corporation
INV-009687,Rush Enterprises,2024-10-30,225.0,0.0,N/A,Zenduit Corporation
INV-009686,http://www.argosconnected.com,2024-10-29,100.0,0.0,N/A,Zenduit Corporation
INV-009685,"Badia Spices, LLC. (T-Mobile Client)",2024-10-29,336.0,0.0,N/A,Zenduit Corporation
INV-009684,Financial Technology Solutions International (T-Mobile Customer),2024-10-29,1261.0,0.0,N/A,Zenduit Corporation
INV-009683,Robert J. Devereaux Corp.,2024-10-29,198.0,0.0,N/A,Zenduit Corporation
INV-009682,Traxxis GPS Solutions,2024-10-29,37900.25,0.0,N/A,Zenduit Corporation
INV-009681,"Brody Heating, Air Conditioning & Electrical Contractors, Inc. (T-Mobile Client)",2024-10-28,70.0,0.0,N/A,Zenduit Corporation
INV-009680,SSC International (T-Mobile Client),2024-10-28,60.0,0.0,N/A,Zenduit Corporation
INV-009678,Extreme Electronics Corp,2024-10-27,74.46,0.0,N/A,Zenduit Corporation
INV-009677,Trulite Glass and Aluminum Solutions Canada,2024-10-27,149.1,0.0,N/A,Zenduit Corporation
INV-009676,Worldwide Recovery (T-Mobile Client),2024-10-27,240.0,0.0,N/A,Zenduit Corporation
INV-009675,Magic Metals,2024-10-27,210.0,0.0,N/A,Zenduit Corporation
INV-009674,VNH Enterprises (OLD Account - INACTIVE),2024-10-26,17658.6,0.0,N/A,Zenduit Corporation
INV-009673,Merrill Steel Inc (Fiix Lead),2024-10-26,75.12,0.0,N/A,Zenduit Corporation
INV-009670,HMR Transportation (T-Mobile Client),2024-10-26,42.0,0.0,N/A,Zenduit Corporation
INV-009669,"TrackCam, LLC",2024-10-26,39505.0,0.0,N/A,Zenduit Corporation
INV-009668,EAGLEi GPS,2024-10-26,581.32,0.0,N/A,Zenduit Corporation
INV-009667,EMS Technology Solutions LLC/ Operative IQ,2024-10-26,513.0,0.0,N/A,Zenduit Corporation
INV-009666,"Georgia Pack & Load Moving and Storage, Inc.",2024-09-25,1970.0,0.0,N/A,Zenduit Corporation
INV-009665,VLC,2024-10-25,175.0,0.0,N/A,Zenduit Corporation
INV-009664,"Kenworth Northeast Group, Inc.",2024-10-25,175.0,0.0,N/A,Zenduit Corporation
INV-009663,VLC,2024-10-25,1715.0,0.0,N/A,Zenduit Corporation
INV-009662,Bital Services Inc,2024-10-25,901.0,0.0,N/A,Zenduit Corporation
INV-009661,Trulite Glass and Aluminum Solutions,2024-10-25,430.0,0.0,N/A,Zenduit Corporation
INV-009660,"Paper Cuts, Inc. (T-Mobile Customer)",2024-10-25,131.89,0.0,N/A,Zenduit Corporation
INV-009659,Hagerstown Fire Department,2024-10-25,654.57,0.0,N/A,Zenduit Corporation
INV-009658,Administration of Fleets SA de CV,2024-10-25,440.0,0.0,N/A,Zenduit Corporation
INV-009657,Coopers Petroleum (T-Mobile Customer),2024-10-24,219.66,0.0,N/A,Zenduit Corporation
INV-009656,Solugaz Inc (Fiix Client),2024-10-24,238.74,0.0,N/A,Zenduit Corporation
INV-009655,Traxxis GPS Solutions,2024-10-23,35.0,0.0,N/A,Zenduit Corporation
INV-009654,Time and Alarm Systems,2024-10-23,1185.0,0.0,N/A,Zenduit Corporation
INV-009653,Biomedical Waste Disposal (T-Mobile Client),2024-10-23,275.0,0.0,N/A,Zenduit Corporation
INV-009652,Traxxis GPS Solutions,2024-10-23,116.0,0.0,N/A,Zenduit Corporation
INV-009651,Trulite Glass and Aluminum Solutions,2024-10-23,430.0,0.0,N/A,Zenduit Corporation
INV-009650,Texas Instruments Incorporated,2024-10-23,215.5,0.0,N/A,Zenduit Corporation
INV-009649,Platinum Energy Services,2024-10-23,96.5,0.0,N/A,Zenduit Corporation
INV-009648,The Three C's Properties Inc,2024-10-23,1213.5,0.0,N/A,Zenduit Corporation
INV-009647,"Kenworth Northeast Group, Inc.",2024-10-23,3263.0,0.0,N/A,Zenduit Corporation
INV-009645,"California Waste Services, LLC(OLD)",2024-10-23,798.0,0.0,N/A,Zenduit Corporation
INV-009644,Time and Alarm Systems,2024-10-23,425.0,0.0,N/A,Zenduit Corporation
INV-009643,Traxxis GPS Solutions,2024-10-23,455.0,0.0,N/A,Zenduit Corporation
INV-009641,"California Waste Services, LLC(OLD)",2024-10-23,150.0,0.0,N/A,Zenduit Corporation
INV-009640,Breakthru Beverage Group Family,2024-10-23,10.0,0.0,N/A,Zenduit Corporation
INV-009639,"CAL-STATE AUTO PARTS, INC. (T-Mobile Customer)",2024-10-23,1540.0,0.0,N/A,Zenduit Corporation
INV-009638,H.T. Hackney,2024-10-23,578.55,0.0,N/A,Zenduit Corporation
INV-009637,Premier Truck Group,2024-10-23,1993.32,0.0,N/A,Zenduit Corporation
INV-009636,DeNYSE Signage & Arcitectural Elements,2024-10-23,120.0,0.0,N/A,Zenduit Corporation
INV-009635,DE VRIES TRANSPORT LLC (T-Mobile Customer),2024-10-22,36.0,0.0,N/A,Zenduit Corporation
INV-009634,Pontrelli & Laricchia (T-Mobile Customer),2024-10-22,60.0,0.0,N/A,Zenduit Corporation
INV-009633,Le Groupe ESSA Inc. (Fiix Client),2024-10-22,265.77,0.0,N/A,Zenduit Corporation
INV-009632,Global Plumbing & Fire Supply (T-Mobile Customer),2024-10-22,160.0,0.0,N/A,Zenduit Corporation
INV-009631,DBC Group,2024-10-22,174.02,0.0,N/A,Zenduit Corporation
INV-009630,"Welch Excavation & Utility Company, Inc.",2024-10-22,585.0,0.0,N/A,Zenduit Corporation
INV-009629,The Three C's Properties Inc,2024-10-22,473.5,0.0,N/A,Zenduit Corporation
INV-009628,Trulite Glass and Aluminum Solutions,2024-10-22,7124.0,0.0,N/A,Zenduit Corporation
INV-009627,Biomedical Waste Disposal (T-Mobile Client),2024-10-21,132.0,0.0,N/A,Zenduit Corporation
INV-009626,"Premier Transportation & Warehousing, Inc",2024-10-21,294.0,0.0,N/A,Zenduit Corporation
INV-009625,Locke Supply (T-Mobile Customer),2024-10-21,1137.5,0.0,N/A,Zenduit Corporation
INV-009624,Hight Logistics (Old T-Mobile Client - Now Verizon ),2024-10-21,84.0,0.0,N/A,Zenduit Corporation
INV-009623,Dynasty Communications,2024-10-21,90.0,0.0,N/A,Zenduit Corporation
INV-009622,"Mobile Fleet Solutions, Inc.",2024-10-21,136.0,0.0,N/A,Zenduit Corporation
INV-009621,Velocity Rail Solution,2024-10-20,5225.85,0.0,N/A,Zenduit Corporation
INV-009620,Velocity Rail Solution,2024-10-20,6511.0,0.0,N/A,Zenduit Corporation
INV-009619,VLC,2024-10-20,9086.8,0.0,N/A,Zenduit Corporation
INV-009618,VLC,2024-10-20,9086.8,0.0,N/A,Zenduit Corporation
INV-009617,VLC,2024-10-20,9086.8,0.0,N/A,Zenduit Corporation
INV-009616,Traxxis GPS Solutions,2024-10-20,12040.0,0.0,N/A,Zenduit Corporation
INV-009615,Velocity Rail Solution,2024-10-20,12790.0,0.0,N/A,Zenduit Corporation
INV-009614,McClay's Transportation Ltd.,2024-10-20,612.57,0.0,N/A,Zenduit Corporation
INV-009613,Fleet Shield,2024-10-20,195.0,0.0,N/A,Zenduit Corporation
INV-009612,QSAC Inc,2024-10-20,2108.0,0.0,N/A,Zenduit Corporation
INV-009611,Henry & Henry Inc.,2024-10-20,373.0,0.0,N/A,Zenduit Corporation
INV-009610,GotPrint,2024-10-20,108.0,0.0,N/A,Zenduit Corporation
INV-009609,"Quick Container Drayage, Inc.",2024-09-19,1122.75,0.0,N/A,Zenduit Corporation
INV-009606,Incotec,2024-10-19,116.0,0.0,N/A,Zenduit Corporation
INV-009605,Velocity Rail Solution,2024-10-19,7796.0,0.0,N/A,Zenduit Corporation
INV-009604,Grupo Invictus,2024-10-18,90.0,0.0,N/A,Zenduit Corporation
INV-009603,Sync-Test-Vipul12-ACCT-ZEN-CADv4,2024-10-18,0.01,0.0,N/A,Zenduit Corporation
INV-009602,Meridith Baer Home (T-Mobile Client),2024-10-18,240.0,0.0,N/A,Zenduit Corporation
INV-009601,Dynasty Communications,2024-10-18,72.0,0.0,N/A,Zenduit Corporation
INV-009600,Line Drive Trucking (T-Mobile Customer),2024-10-16,265.0,0.0,N/A,Zenduit Corporation
INV-009599,NY TRANSPORT INC (T-Mobile Client),2024-10-16,30.0,0.0,N/A,Zenduit Corporation
INV-009598,"Midwest Environmental Services, Inc.",2024-10-16,223.0,0.0,N/A,Zenduit Corporation
INV-009597,"Cee Kay Supply, Inc.",2024-10-16,270.0,0.0,N/A,Zenduit Corporation
INV-009596,Advantage Asset Tracking Inc.,2024-10-16,374.26,0.0,N/A,Zenduit Corporation
INV-009595,"Participation House, Markham",2024-10-16,175.15,0.0,N/A,Zenduit Corporation
INV-009594,Miami LNG - FIXX/ Samsara,2024-10-15,30.0,0.0,N/A,Zenduit Corporation
INV-009593,Dynasty Communications,2024-10-15,106.0,0.0,N/A,Zenduit Corporation
INV-009591,"Kenworth Northeast Group, Inc.",2024-10-15,1220.0,0.0,N/A,Zenduit Corporation
INV-009590,Sync-Test-Vipul13-ACCT-ZEN-USDv2,2024-09-14,0.05,0.0,N/A,Zenduit Corporation
INV-009589,ZenTest-Sync,2024-09-14,0.02,0.0,N/A,Zenduit Corporation
INV-009588,Assetflo (Unique Partnership Agreement),2024-10-14,107.63,0.0,N/A,Zenduit Corporation
INV-009587,Nu-Era Services,2024-10-14,54.0,0.0,N/A,Zenduit Corporation
INV-009586,A#1Air,2024-10-14,3785.5,0.0,N/A,Zenduit Corporation
INV-009585,Super Win Enterprises,2024-10-14,90.0,0.0,N/A,Zenduit Corporation
INV-009584,Smart MUBE,2024-09-13,15.0,0.0,N/A,Zenduit Corporation
INV-009583,Port Connect Intermodel,2024-10-13,60.0,0.0,N/A,Zenduit Corporation
INV-009582,"Pro-Vac, LLC (Fiix Customer)",2024-10-13,1587.0,0.0,N/A,Zenduit Corporation
INV-009579,Dynasty provisions,2024-10-12,60.0,0.0,N/A,Zenduit Corporation
INV-009578,HBC Distributors (dba IPN Express) T-Mobile Customer,2024-10-12,392.0,0.0,N/A,Zenduit Corporation
INV-009577,Dynasty Communications,2024-10-12,252.0,0.0,N/A,Zenduit Corporation
INV-009576,City of Vernon,2024-10-12,204.33,0.0,N/A,Zenduit Corporation
INV-009575,Marcial Ventas Rastreo Enlinea,2024-10-11,235.0,0.0,N/A,Zenduit Corporation
INV-009573,Meridith Baer Home (T-Mobile Client),2024-10-10,772.5,0.0,N/A,Zenduit Corporation
INV-009572,SoCal Rentals (T-Mobile Client),2024-10-10,24.0,0.0,N/A,Zenduit Corporation
INV-009571,Santosa Delivery (T-Mobile Client),2024-10-10,108.0,0.0,N/A,Zenduit Corporation
INV-009570,Merchants Fleet - Christensen Farms,2024-09-10,132.0,0.0,N/A,Zenduit Corporation
INV-009569,"A & V Reality Transportation , LLC",2024-10-10,486.0,0.0,N/A,Zenduit Corporation
INV-009568,Northern Business Intelligence,2024-10-10,89.7,0.0,N/A,Zenduit Corporation
INV-009567,"DICAN, Inc.",2024-10-25,2064.61,0.0,N/A,Zenduit Corporation
INV-009566,Arias Farms,2024-10-09,1200.0,0.0,N/A,Zenduit Corporation
INV-009565,EcoTrack Fleet Management,2024-10-09,250.0,0.0,N/A,Zenduit Corporation
INV-009564,Line Drive Trucking (T-Mobile Customer),2024-10-09,1414.0,0.0,N/A,Zenduit Corporation
INV-009563,Platinum Energy Services,2024-10-09,371.5,0.0,N/A,Zenduit Corporation
INV-009561,GPS to GO Ltd.,2024-10-09,76.03,0.0,N/A,Zenduit Corporation
INV-009560,ASAP Trucking Company LLC,2024-10-09,392.0,0.0,N/A,Zenduit Corporation
INV-009559,Furst McNess Company,2024-10-08,75.0,0.0,N/A,Zenduit Corporation
INV-009558,Apex Wireless,2024-10-08,525.0,0.0,N/A,Zenduit Corporation
INV-009557,QUALTRACKS,2024-10-08,21.5,0.0,N/A,Zenduit Corporation
INV-009556,QES Pressure Control,2024-10-08,1590.0,0.0,N/A,Zenduit Corporation
INV-009555,Quixote Studios LLC,2024-09-07,1526.0,0.0,N/A,Zenduit Corporation
INV-009554,Genesis Dispatch,2024-10-07,404.55,0.0,N/A,Zenduit Corporation
INV-009553,RMA Testing Company Zenduit,2024-10-07,979.34,0.0,N/A,Zenduit Corporation
INV-009552,Badger Fleet Solutions,2024-10-07,300.0,0.0,N/A,Zenduit Corporation
INV-009551,Hawkeye Electronic Security,2024-10-07,475.0,0.0,N/A,Zenduit Corporation
INV-009550,"Georgia Pack & Load Moving and Storage, Inc.",2024-09-06,168.0,0.0,N/A,Zenduit Corporation
INV-009549,Cal Freight,2024-10-06,30.0,0.0,N/A,Zenduit Corporation
INV-009548,Dynasty Communications,2024-10-06,18.0,0.0,N/A,Zenduit Corporation
INV-009546,VLC,2024-09-05,1025.0,0.0,N/A,Zenduit Corporation
INV-009545,Financial Technology Solutions International (T-Mobile Customer),2024-10-05,50.0,0.0,N/A,Zenduit Corporation
INV-009544,EAGLEi GPS,2024-10-05,1388.7,0.0,N/A,Zenduit Corporation
INV-009541,Bital Services Inc,2024-10-05,163.75,0.0,N/A,Zenduit Corporation
INV-009540,Lee Fish USA (T-Mobile Client),2024-10-05,83.93,0.0,N/A,Zenduit Corporation
INV-009539,Arjan Trans Inc (T-Mobile Client),2024-10-05,118.0,0.0,N/A,Zenduit Corporation
INV-009538,GLEZ Trucking (T-Mobile Customer),2024-10-05,80.0,0.0,N/A,Zenduit Corporation
INV-009537,Dynasty Communications,2024-10-05,78.0,0.0,N/A,Zenduit Corporation
INV-009536,Dynasty Communications,2024-10-05,180.5,0.0,N/A,Zenduit Corporation
INV-009535,GISCAD Limited,2024-10-05,2653.0,0.0,N/A,Zenduit Corporation
INV-009534,Traxxis GPS Solutions,2024-08-31,265.0,0.0,N/A,Zenduit Corporation
INV-009533,LMD Integrated Logistics (USD),2024-10-04,408.0,0.0,N/A,Zenduit Corporation
